CustomerID;FirstName;MiddleName;LastName;Suffix;CompanyName;SalesPerson;EmailAddress;Phone;ModifiedDate
30051;Brad;;Sutton;;Honest Repair Service;adventure-works\pamela0;brad0@adventure-works.com;688-555-0115;2007-07-01T00:00:00
30052;Abraham;L.;Swearengin;;Wheel Gallery;adventure-works\shu0;abraham0@adventure-works.com;926-555-0136;2005-07-01T00:00:00
30053;Katherine;K.;Swan;;Top Bike Market;adventure-works\garrett1;katherine1@adventure-works.com;421-555-0192;2007-09-01T00:00:00
30055;Julie;;Taft-Rider;;Bicycle Lines Distributors;adventure-works\jillian0;julie1@adventure-works.com;145-555-0194;2006-08-01T00:00:00
30056;Clarence;R.;Tatman;;Sparkling Paint and Finishes;adventure-works\linda3;clarence0@adventure-works.com;787-555-0128;2005-08-01T00:00:00
30058;Mike;M.;Taylor;;Plastic Parts Company;adventure-works\garrett1;mike6@adventure-works.com;204-555-0189;2005-11-01T00:00:00
30061;Chad;J.;Tedford;;Big Cycle Mall;adventure-works\jillian0;chad1@adventure-works.com;588-555-0128;2007-08-01T00:00:00
30063;Vanessa;J.;Tench;;Eighth Bike Store;adventure-works\shu0;vanessa0@adventure-works.com;785-555-0163;2007-08-01T00:00:00
30064;Judy;J.;Thames;;Demand Distributors;adventure-works\david8;judy3@adventure-works.com;799-555-0118;2006-06-01T00:00:00
30067;Phyllis;A.;Thomas;;Red Bicycle Company;adventure-works\josé1;phyllis2@adventure-works.com;667-555-0112;2005-07-01T00:00:00
30069;Donald;M.;Thompson;;Trendy Department Stores;adventure-works\shu0;donald1@adventure-works.com;273-555-0111;2007-09-01T00:00:00
30070;Kendra;N.;Thompson;;Vintage Sport Boutique;adventure-works\david8;kendra0@adventure-works.com;464-555-0188;2007-07-01T00:00:00
30071;Daniel;P.;Thompson;;Travel Sports;adventure-works\pamela0;daniel2@adventure-works.com;247-555-0197;2007-09-01T00:00:00
30072;Andrea;A.;Thomsen;;West Side Mart;adventure-works\jae0;andrea1@adventure-works.com;1 (11) 500 555-0120;2007-09-01T00:00:00
30074;Yuping;;Tian;;Tenth Bike Store;adventure-works\josé1;yuping0@adventure-works.com;744-555-0123;2005-08-01T00:00:00
30076;Diane;;Tibbott;;Fun Times Club;adventure-works\shu0;diane5@adventure-works.com;847-555-0184;2005-08-01T00:00:00
30080;Delia;B.;Toone;;Wingtip Toys;adventure-works\david8;delia0@adventure-works.com;328-555-0192;2007-09-01T00:00:00
30083;Glenn;J.;Track;II;Active Life Toys;adventure-works\josé1;glenn0@adventure-works.com;907-555-0170;2006-09-01T00:00:00
30087;Billy;J.;Trent;;Quick Parts and Service;adventure-works\garrett1;billy0@adventure-works.com;882-555-0115;2007-09-01T00:00:00
30089;Michael John;R.;Troyer;;Thrifty Parts and Sales;adventure-works\linda3;michaeljohn0@adventure-works.com;308-555-0175;2007-09-01T00:00:00
30090;Christie;J.;Trujillo;;A Typical Bike Shop;adventure-works\jillian0;christie0@adventure-works.com;686-555-0180;2005-09-01T00:00:00
30093;Phyllis;B.;Tuffield;;Fasteners & Bolts Outlet;adventure-works\garrett1;phyllis3@adventure-works.com;277-555-0182;2007-08-01T00:00:00
30094;Sairaj;;Uddin;;Quantity Discounts;adventure-works\linda3;sairaj1@adventure-works.com;767-555-0193;2006-08-01T00:00:00
30095;Sunil;;Uppal;;Swift Cycles;adventure-works\jillian0;sunil0@adventure-works.com;184-555-0187;2005-08-01T00:00:00
30098;Esther;K.;Valle;;Large Bike Shop;adventure-works\garrett1;esther0@adventure-works.com;481-555-0131;2006-07-01T00:00:00
30100;Jessie;E.;Valerio;;Wire Baskets and Parts;adventure-works\linda3;jessie0@adventure-works.com;103-555-0179;2005-08-01T00:00:00
30102;Roger;;Van Houten;;Sports Store;adventure-works\jae0;roger2@adventure-works.com;1 (11) 500 555-0110;2006-12-01T00:00:00
30104;Rose;M.;Vandenouer;;Extended Tours;adventure-works\jae0;rose1@adventure-works.com;1 (11) 500 555-0140;2006-07-01T00:00:00
30105;Gregory;T.;Vanderbout;Jr.;Convenient Sales and Service;adventure-works\pamela0;gregory1@adventure-works.com;684-555-0134;2006-09-01T00:00:00
30106;Michael;;Vanderhyde;;Solid Bike Parts;adventure-works\jillian0;michael25@adventure-works.com;918-555-0141;2005-09-01T00:00:00
30107;Margaret;J.;Vanderkamp;;Permanent Finish Products;adventure-works\shu0;margaret2@adventure-works.com;265-555-0143;2005-08-01T00:00:00
30108;Kara;N.;Vanderlinden;;Mercantile Outlet;adventure-works\josé1;kara0@adventure-works.com;680-555-0160;2006-08-01T00:00:00
30109;Nieves;J.;Vargas;II;Exhilarating Cycles;adventure-works\michael9;nieves0@adventure-works.com;371-555-0184;2006-07-01T00:00:00
30110;Gary;T;Vargas;;Exercise Center;adventure-works\shu0;gary6@adventure-works.com;112-555-0176;2006-09-01T00:00:00
30111;Ranjit;Rudra;Varkey Chudukatil;;Great Bicycle Supply;adventure-works\jillian0;ranjit1@adventure-works.com;810-555-0160;2005-08-01T00:00:00
30112;Patricia;M.;Vasquez;;Mail-Order Outlet;adventure-works\pamela0;patricia2@adventure-works.com;490-555-0132;2006-08-01T00:00:00
30113;Raja;D.;Venugopal;;Nearby Cycle Shop;adventure-works\jae0;raja0@adventure-works.com;1 (11) 500 555-0195;2006-09-01T00:00:00
30115;Dora;P.;Verdad;;Retreat Inn;adventure-works\josé1;dora0@adventure-works.com;155-555-0140;2006-08-01T00:00:00
30116;Wanda;F.;Vernon;;Technical Parts Manufacturing;adventure-works\shu0;wanda0@adventure-works.com;433-555-0168;2007-07-01T00:00:00
30117;Robert;R.;Vessa;;Totes & Baskets Company;adventure-works\jillian0;robert13@adventure-works.com;560-555-0171;2005-08-01T00:00:00
30118;Caroline;A.;Vicknair;;World of Bikes;adventure-works\jillian0;caroline0@adventure-works.com;695-555-0158;2006-09-01T00:00:00
